path,min,max,type
ElementDefinition.fixed[x],0,1,base64Binary;boolean;canonical;code;date;dateTime;decimal;id;instant;integer;integer64;markdown;oid;positiveInt;string;time;unsignedInt;uri;url;uuid;Address;Age;Annotation;Attachment;CodeableConcept;CodeableReference;Coding;ContactPoint;Count;Distance;Duration;HumanName;Identifier;Money;Period;Quantity;Range;Ratio;RatioRange;Reference;SampledData;Signature;Timing;ContactDetail;DataRequirement;Expression;ParameterDefinition;RelatedArtifact;TriggerDefinition;UsageContext;Availability;ExtendedContactDetail;Dosage;Meta
ElementDefinition.pattern[x],0,1,base64Binary;boolean;canonical;code;date;dateTime;decimal;id;instant;integer;integer64;markdown;oid;positiveInt;string;time;unsignedInt;uri;url;uuid;Address;Age;Annotation;Attachment;CodeableConcept;CodeableReference;Coding;ContactPoint;Count;Distance;Duration;HumanName;Identifier;Money;Period;Quantity;Range;Ratio;RatioRange;Reference;SampledData;Signature;Timing;ContactDetail;DataRequirement;Expression;ParameterDefinition;RelatedArtifact;TriggerDefinition;UsageContext;Availability;ExtendedContactDetail;Dosage;Meta
ElementDefinition.example,0,*,Element
ElementDefinition.example.id,0,1,http://hl7.org/fhirpath/System.String
ElementDefinition.example.extension,0,*,Extension
ElementDefinition.example.label,1,1,string
ElementDefinition.example.value[x],1,1,base64Binary;boolean;canonical;code;date;dateTime;decimal;id;instant;integer;integer64;markdown;oid;positiveInt;string;time;unsignedInt;uri;url;uuid;Address;Age;Annotation;Attachment;CodeableConcept;CodeableReference;Coding;ContactPoint;Count;Distance;Duration;HumanName;Identifier;Money;Period;Quantity;Range;Ratio;RatioRange;Reference;SampledData;Signature;Timing;ContactDetail;DataRequirement;Expression;ParameterDefinition;RelatedArtifact;TriggerDefinition;UsageContext;Availability;ExtendedContactDetail;Dosage;Meta
ElementDefinition.minValue[x],0,1,date;dateTime;instant;time;decimal;integer;integer64;positiveInt;unsignedInt;Quantity
ElementDefinition.maxValue[x],0,1,date;dateTime;instant;time;decimal;integer;integer64;positiveInt;unsignedInt;Quantity
ElementDefinition.maxLength,0,1,integer
ElementDefinition.condition,0,*,id
ElementDefinition.constraint,0,*,Element
ElementDefinition.constraint.id,0,1,http://hl7.org/fhirpath/System.String
ElementDefinition.constraint.extension,0,*,Extension
ElementDefinition.constraint.key,1,1,id
ElementDefinition.constraint.requirements,0,1,markdown
ElementDefinition.constraint.severity,1,1,code
ElementDefinition.constraint.suppress,0,1,boolean
ElementDefinition.constraint.human,1,1,string
ElementDefinition.constraint.expression,0,1,string
ElementDefinition.constraint.source,0,1,canonical
ElementDefinition.mustHaveValue,0,1,boolean
ElementDefinition.valueAlternatives,0,*,canonical
ElementDefinition.mustSupport,0,1,boolean
ElementDefinition.isModifier,0,1,boolean
ElementDefinition.isModifierReason,0,1,string
ElementDefinition.isSummary,0,1,boolean
ElementDefinition.binding,0,1,Element
ElementDefinition.binding.id,0,1,http://hl7.org/fhirpath/System.String
ElementDefinition.binding.extension,0,*,Extension
ElementDefinition.binding.strength,1,1,code
ElementDefinition.binding.description,0,1,markdown
ElementDefinition.binding.valueSet,0,1,canonical
ElementDefinition.binding.additional,0,*,Element
ElementDefinition.binding.additional.id,0,1,http://hl7.org/fhirpath/System.String
ElementDefinition.binding.additional.extension,0,*,Extension
ElementDefinition.binding.additional.purpose,1,1,code
ElementDefinition.binding.additional.valueSet,1,1,canonical
ElementDefinition.binding.additional.documentation,0,1,markdown
ElementDefinition.binding.additional.shortDoco,0,1,string
ElementDefinition.binding.additional.usage,0,*,UsageContext
ElementDefinition.binding.additional.any,0,1,boolean
ElementDefinition.mapping,0,*,Element
ElementDefinition.mapping.id,0,1,http://hl7.org/fhirpath/System.String
ElementDefinition.mapping.extension,0,*,Extension
ElementDefinition.mapping.identity,1,1,id
ElementDefinition.mapping.language,0,1,code
ElementDefinition.mapping.map,1,1,string
ElementDefinition.mapping.comment,0,1,markdown
