path,min,max,type
Claim.procedure.type,0,*,CodeableConcept
Claim.procedure.date,0,1,dateTime
Claim.procedure.procedure[x],1,1,CodeableConcept;Reference
Claim.procedure.udi,0,*,Reference
Claim.insurance,0,*,BackboneElement
Claim.insurance.id,0,1,http://hl7.org/fhirpath/System.String
Claim.insurance.extension,0,*,Extension
Claim.insurance.modifierExtension,0,*,Extension
Claim.insurance.sequence,1,1,positiveInt
Claim.insurance.focal,1,1,boolean
Claim.insurance.identifier,0,1,Identifier
Claim.insurance.coverage,1,1,Reference
Claim.insurance.businessArrangement,0,1,string
Claim.insurance.preAuthRef,0,*,string
Claim.insurance.claimResponse,0,1,Reference
Claim.accident,0,1,BackboneElement
Claim.accident.id,0,1,http://hl7.org/fhirpath/System.String
Claim.accident.extension,0,*,Extension
Claim.accident.modifierExtension,0,*,Extension
Claim.accident.date,1,1,date
Claim.accident.type,0,1,CodeableConcept
Claim.accident.location[x],0,1,Address;Reference
Claim.patientPaid,0,1,Money
Claim.item,0,*,BackboneElement
Claim.item.id,0,1,http://hl7.org/fhirpath/System.String
Claim.item.extension,0,*,Extension
Claim.item.modifierExtension,0,*,Extension
Claim.item.sequence,1,1,positiveInt
Claim.item.traceNumber,0,*,Identifier
Claim.item.careTeamSequence,0,*,positiveInt
Claim.item.diagnosisSequence,0,*,positiveInt
Claim.item.procedureSequence,0,*,positiveInt
Claim.item.informationSequence,0,*,positiveInt
Claim.item.revenue,0,1,CodeableConcept
Claim.item.category,0,1,CodeableConcept
Claim.item.productOrService,0,1,CodeableConcept
Claim.item.productOrServiceEnd,0,1,CodeableConcept
Claim.item.modifier,0,*,CodeableConcept
Claim.item.programCode,0,*,CodeableConcept
Claim.item.serviced[x],0,1,date;Period
Claim.item.location[x],0,1,CodeableConcept;Address;Reference
Claim.item.patientPaid,0,1,Money
Claim.item.quantity,0,1,Quantity
Claim.item.unitPrice,0,1,Money
Claim.item.factor,0,1,decimal
Claim.item.tax,0,1,Money
Claim.item.net,0,1,Money
Claim.item.udi,0,*,Reference
Claim.item.bodySite,0,*,BackboneElement
Claim.item.bodySite.id,0,1,http://hl7.org/fhirpath/System.String
Claim.item.bodySite.extension,0,*,Extension
Claim.item.bodySite.modifierExtension,0,*,Extension
Claim.item.bodySite.site,1,*,CodeableReference
Claim.item.bodySite.subSite,0,*,CodeableConcept
Claim.item.encounter,0,*,Reference
Claim.item.detail,0,*,BackboneElement
Claim.item.detail.id,0,1,http://hl7.org/fhirpath/System.String
Claim.item.detail.extension,0,*,Extension
Claim.item.detail.modifierExtension,0,*,Extension
Claim.item.detail.sequence,1,1,positiveInt
Claim.item.detail.traceNumber,0,*,Identifier
Claim.item.detail.revenue,0,1,CodeableConcept
Claim.item.detail.category,0,1,CodeableConcept
Claim.item.detail.productOrService,0,1,CodeableConcept
Claim.item.detail.productOrServiceEnd,0,1,CodeableConcept
Claim.item.detail.modifier,0,*,CodeableConcept
Claim.item.detail.programCode,0,*,CodeableConcept
Claim.item.detail.patientPaid,0,1,Money
Claim.item.detail.quantity,0,1,Quantity
Claim.item.detail.unitPrice,0,1,Money
Claim.item.detail.factor,0,1,decimal
Claim.item.detail.tax,0,1,Money
Claim.item.detail.net,0,1,Money
Claim.item.detail.udi,0,*,Reference
Claim.item.detail.subDetail,0,*,BackboneElement
Claim.item.detail.subDetail.id,0,1,http://hl7.org/fhirpath/System.String
Claim.item.detail.subDetail.extension,0,*,Extension
Claim.item.detail.subDetail.modifierExtension,0,*,Extension
Claim.item.detail.subDetail.sequence,1,1,positiveInt
Claim.item.detail.subDetail.traceNumber,0,*,Identifier
Claim.item.detail.subDetail.revenue,0,1,CodeableConcept
Claim.item.detail.subDetail.category,0,1,CodeableConcept
Claim.item.detail.subDetail.productOrService,0,1,CodeableConcept
Claim.item.detail.subDetail.productOrServiceEnd,0,1,CodeableConcept
Claim.item.detail.subDetail.modifier,0,*,CodeableConcept
Claim.item.detail.subDetail.programCode,0,*,CodeableConcept
Claim.item.detail.subDetail.patientPaid,0,1,Money
Claim.item.detail.subDetail.quantity,0,1,Quantity
Claim.item.detail.subDetail.unitPrice,0,1,Money
Claim.item.detail.subDetail.factor,0,1,decimal
Claim.item.detail.subDetail.tax,0,1,Money
Claim.item.detail.subDetail.net,0,1,Money
Claim.item.detail.subDetail.udi,0,*,Reference
Claim.total,0,1,Money
