path,min,max,type
ExplanationOfBenefit.insurance.id,0,1,http://hl7.org/fhirpath/System.String
ExplanationOfBenefit.insurance.extension,0,*,Extension
ExplanationOfBenefit.insurance.modifierExtension,0,*,Extension
ExplanationOfBenefit.insurance.focal,1,1,boolean
ExplanationOfBenefit.insurance.coverage,1,1,Reference
ExplanationOfBenefit.insurance.preAuthRef,0,*,string
ExplanationOfBenefit.accident,0,1,BackboneElement
ExplanationOfBenefit.accident.id,0,1,http://hl7.org/fhirpath/System.String
ExplanationOfBenefit.accident.extension,0,*,Extension
ExplanationOfBenefit.accident.modifierExtension,0,*,Extension
ExplanationOfBenefit.accident.date,0,1,date
ExplanationOfBenefit.accident.type,0,1,CodeableConcept
ExplanationOfBenefit.accident.location[x],0,1,Address;Reference
ExplanationOfBenefit.patientPaid,0,1,Money
ExplanationOfBenefit.item,0,*,BackboneElement
ExplanationOfBenefit.item.id,0,1,http://hl7.org/fhirpath/System.String
ExplanationOfBenefit.item.extension,0,*,Extension
ExplanationOfBenefit.item.modifierExtension,0,*,Extension
ExplanationOfBenefit.item.sequence,1,1,positiveInt
ExplanationOfBenefit.item.careTeamSequence,0,*,positiveInt
ExplanationOfBenefit.item.diagnosisSequence,0,*,positiveInt
ExplanationOfBenefit.item.procedureSequence,0,*,positiveInt
ExplanationOfBenefit.item.informationSequence,0,*,positiveInt
ExplanationOfBenefit.item.traceNumber,0,*,Identifier
ExplanationOfBenefit.item.revenue,0,1,CodeableConcept
ExplanationOfBenefit.item.category,0,1,CodeableConcept
ExplanationOfBenefit.item.productOrService,0,1,CodeableConcept
ExplanationOfBenefit.item.productOrServiceEnd,0,1,CodeableConcept
ExplanationOfBenefit.item.modifier,0,*,CodeableConcept
ExplanationOfBenefit.item.programCode,0,*,CodeableConcept
ExplanationOfBenefit.item.serviced[x],0,1,date;Period
ExplanationOfBenefit.item.location[x],0,1,CodeableConcept;Address;Reference
ExplanationOfBenefit.item.patientPaid,0,1,Money
ExplanationOfBenefit.item.quantity,0,1,Quantity
ExplanationOfBenefit.item.unitPrice,0,1,Money
ExplanationOfBenefit.item.factor,0,1,decimal
ExplanationOfBenefit.item.tax,0,1,Money
ExplanationOfBenefit.item.net,0,1,Money
ExplanationOfBenefit.item.udi,0,*,Reference
ExplanationOfBenefit.item.bodySite,0,*,BackboneElement
ExplanationOfBenefit.item.bodySite.id,0,1,http://hl7.org/fhirpath/System.String
ExplanationOfBenefit.item.bodySite.extension,0,*,Extension
ExplanationOfBenefit.item.bodySite.modifierExtension,0,*,Extension
ExplanationOfBenefit.item.bodySite.site,1,*,CodeableReference
ExplanationOfBenefit.item.bodySite.subSite,0,*,CodeableConcept
ExplanationOfBenefit.item.encounter,0,*,Reference
ExplanationOfBenefit.item.noteNumber,0,*,positiveInt
ExplanationOfBenefit.item.reviewOutcome,0,1,BackboneElement
ExplanationOfBenefit.item.reviewOutcome.id,0,1,http://hl7.org/fhirpath/System.String
ExplanationOfBenefit.item.reviewOutcome.extension,0,*,Extension
ExplanationOfBenefit.item.reviewOutcome.modifierExtension,0,*,Extension
ExplanationOfBenefit.item.reviewOutcome.decision,0,1,CodeableConcept
ExplanationOfBenefit.item.reviewOutcome.reason,0,*,CodeableConcept
ExplanationOfBenefit.item.reviewOutcome.preAuthRef,0,1,string
ExplanationOfBenefit.item.reviewOutcome.preAuthPeriod,0,1,Period
ExplanationOfBenefit.item.adjudication,0,*,BackboneElement
ExplanationOfBenefit.item.adjudication.id,0,1,http://hl7.org/fhirpath/System.String
ExplanationOfBenefit.item.adjudication.extension,0,*,Extension
ExplanationOfBenefit.item.adjudication.modifierExtension,0,*,Extension
ExplanationOfBenefit.item.adjudication.category,1,1,CodeableConcept
ExplanationOfBenefit.item.adjudication.reason,0,1,CodeableConcept
ExplanationOfBenefit.item.adjudication.amount,0,1,Money
ExplanationOfBenefit.item.adjudication.value,0,1,decimal
ExplanationOfBenefit.item.detail,0,*,BackboneElement
ExplanationOfBenefit.item.detail.id,0,1,http://hl7.org/fhirpath/System.String
ExplanationOfBenefit.item.detail.extension,0,*,Extension
ExplanationOfBenefit.item.detail.modifierExtension,0,*,Extension
ExplanationOfBenefit.item.detail.sequence,1,1,positiveInt
ExplanationOfBenefit.item.detail.traceNumber,0,*,Identifier
ExplanationOfBenefit.item.detail.revenue,0,1,CodeableConcept
ExplanationOfBenefit.item.detail.category,0,1,CodeableConcept
ExplanationOfBenefit.item.detail.productOrService,0,1,CodeableConcept
ExplanationOfBenefit.item.detail.productOrServiceEnd,0,1,CodeableConcept
ExplanationOfBenefit.item.detail.modifier,0,*,CodeableConcept
ExplanationOfBenefit.item.detail.programCode,0,*,CodeableConcept
ExplanationOfBenefit.item.detail.patientPaid,0,1,Money
ExplanationOfBenefit.item.detail.quantity,0,1,Quantity
ExplanationOfBenefit.item.detail.unitPrice,0,1,Money
ExplanationOfBenefit.item.detail.factor,0,1,decimal
ExplanationOfBenefit.item.detail.tax,0,1,Money
ExplanationOfBenefit.item.detail.net,0,1,Money
ExplanationOfBenefit.item.detail.udi,0,*,Reference
ExplanationOfBenefit.item.detail.noteNumber,0,*,positiveInt
ExplanationOfBenefit.item.detail.subDetail,0,*,BackboneElement
ExplanationOfBenefit.item.detail.subDetail.id,0,1,http://hl7.org/fhirpath/System.String
ExplanationOfBenefit.item.detail.subDetail.extension,0,*,Extension
ExplanationOfBenefit.item.detail.subDetail.modifierExtension,0,*,Extension
ExplanationOfBenefit.item.detail.subDetail.sequence,1,1,positiveInt
ExplanationOfBenefit.item.detail.subDetail.traceNumber,0,*,Identifier
ExplanationOfBenefit.item.detail.subDetail.revenue,0,1,CodeableConcept
ExplanationOfBenefit.item.detail.subDetail.category,0,1,CodeableConcept
ExplanationOfBenefit.item.detail.subDetail.productOrService,0,1,CodeableConcept
ExplanationOfBenefit.item.detail.subDetail.productOrServiceEnd,0,1,CodeableConcept
ExplanationOfBenefit.item.detail.subDetail.modifier,0,*,CodeableConcept
ExplanationOfBenefit.item.detail.subDetail.programCode,0,*,CodeableConcept
ExplanationOfBenefit.item.detail.subDetail.patientPaid,0,1,Money
ExplanationOfBenefit.item.detail.subDetail.quantity,0,1,Quantity
ExplanationOfBenefit.item.detail.subDetail.unitPrice,0,1,Money
ExplanationOfBenefit.item.detail.subDetail.factor,0,1,decimal
ExplanationOfBenefit.item.detail.subDetail.tax,0,1,Money
ExplanationOfBenefit.item.detail.subDetail.net,0,1,Money
ExplanationOfBenefit.item.detail.subDetail.udi,0,*,Reference
ExplanationOfBenefit.item.detail.subDetail.noteNumber,0,*,positiveInt
ExplanationOfBenefit.addItem,0,*,BackboneElement
ExplanationOfBenefit.addItem.id,0,1,http://hl7.org/fhirpath/System.String
ExplanationOfBenefit.addItem.extension,0,*,Extension
ExplanationOfBenefit.addItem.modifierExtension,0,*,Extension
ExplanationOfBenefit.addItem.itemSequence,0,*,positiveInt
ExplanationOfBenefit.addItem.detailSequence,0,*,positiveInt
ExplanationOfBenefit.addItem.subDetailSequence,0,*,positiveInt
ExplanationOfBenefit.addItem.traceNumber,0,*,Identifier
ExplanationOfBenefit.addItem.provider,0,*,Reference
ExplanationOfBenefit.addItem.revenue,0,1,CodeableConcept
ExplanationOfBenefit.addItem.productOrService,0,1,CodeableConcept
ExplanationOfBenefit.addItem.productOrServiceEnd,0,1,CodeableConcept
ExplanationOfBenefit.addItem.modifier,0,*,CodeableConcept
ExplanationOfBenefit.addItem.programCode,0,*,CodeableConcept
ExplanationOfBenefit.addItem.serviced[x],0,1,date;Period
ExplanationOfBenefit.addItem.location[x],0,1,CodeableConcept;Address;Reference
ExplanationOfBenefit.addItem.patientPaid,0,1,Money
ExplanationOfBenefit.addItem.quantity,0,1,Quantity
ExplanationOfBenefit.addItem.unitPrice,0,1,Money
ExplanationOfBenefit.addItem.factor,0,1,decimal
ExplanationOfBenefit.addItem.tax,0,1,Money
ExplanationOfBenefit.addItem.net,0,1,Money
ExplanationOfBenefit.addItem.bodySite,0,*,BackboneElement
ExplanationOfBenefit.addItem.bodySite.id,0,1,http://hl7.org/fhirpath/System.String
ExplanationOfBenefit.addItem.bodySite.extension,0,*,Extension
ExplanationOfBenefit.addItem.bodySite.modifierExtension,0,*,Extension
ExplanationOfBenefit.addItem.bodySite.site,1,*,CodeableReference
ExplanationOfBenefit.addItem.bodySite.subSite,0,*,CodeableConcept
ExplanationOfBenefit.addItem.noteNumber,0,*,positiveInt
ExplanationOfBenefit.addItem.detail,0,*,BackboneElement
ExplanationOfBenefit.addItem.detail.id,0,1,http://hl7.org/fhirpath/System.String
ExplanationOfBenefit.addItem.detail.extension,0,*,Extension
ExplanationOfBenefit.addItem.detail.modifierExtension,0,*,Extension
ExplanationOfBenefit.addItem.detail.traceNumber,0,*,Identifier
ExplanationOfBenefit.addItem.detail.revenue,0,1,CodeableConcept
ExplanationOfBenefit.addItem.detail.productOrService,0,1,CodeableConcept
ExplanationOfBenefit.addItem.detail.productOrServiceEnd,0,1,CodeableConcept
ExplanationOfBenefit.addItem.detail.modifier,0,*,CodeableConcept
ExplanationOfBenefit.addItem.detail.patientPaid,0,1,Money
ExplanationOfBenefit.addItem.detail.quantity,0,1,Quantity
ExplanationOfBenefit.addItem.detail.unitPrice,0,1,Money
ExplanationOfBenefit.addItem.detail.factor,0,1,decimal
ExplanationOfBenefit.addItem.detail.tax,0,1,Money
ExplanationOfBenefit.addItem.detail.net,0,1,Money
ExplanationOfBenefit.addItem.detail.noteNumber,0,*,positiveInt
ExplanationOfBenefit.addItem.detail.subDetail,0,*,BackboneElement
ExplanationOfBenefit.addItem.detail.subDetail.id,0,1,http://hl7.org/fhirpath/System.String
ExplanationOfBenefit.addItem.detail.subDetail.extension,0,*,Extension
ExplanationOfBenefit.addItem.detail.subDetail.modifierExtension,0,*,Extension
ExplanationOfBenefit.addItem.detail.subDetail.traceNumber,0,*,Identifier
ExplanationOfBenefit.addItem.detail.subDetail.revenue,0,1,CodeableConcept
ExplanationOfBenefit.addItem.detail.subDetail.productOrService,0,1,CodeableConcept
ExplanationOfBenefit.addItem.detail.subDetail.productOrServiceEnd,0,1,CodeableConcept
ExplanationOfBenefit.addItem.detail.subDetail.modifier,0,*,CodeableConcept
ExplanationOfBenefit.addItem.detail.subDetail.patientPaid,0,1,Money
ExplanationOfBenefit.addItem.detail.subDetail.quantity,0,1,Quantity
ExplanationOfBenefit.addItem.detail.subDetail.unitPrice,0,1,Money
ExplanationOfBenefit.addItem.detail.subDetail.factor,0,1,decimal
ExplanationOfBenefit.addItem.detail.subDetail.tax,0,1,Money
ExplanationOfBenefit.addItem.detail.subDetail.net,0,1,Money
ExplanationOfBenefit.addItem.detail.subDetail.noteNumber,0,*,positiveInt
ExplanationOfBenefit.total,0,*,BackboneElement
ExplanationOfBenefit.total.id,0,1,http://hl7.org/fhirpath/System.String
ExplanationOfBenefit.total.extension,0,*,Extension
ExplanationOfBenefit.total.modifierExtension,0,*,Extension
ExplanationOfBenefit.total.category,1,1,CodeableConcept
ExplanationOfBenefit.total.amount,1,1,Money
ExplanationOfBenefit.payment,0,1,BackboneElement
ExplanationOfBenefit.payment.id,0,1,http://hl7.org/fhirpath/System.String
ExplanationOfBenefit.payment.extension,0,*,Extension
ExplanationOfBenefit.payment.modifierExtension,0,*,Extension
ExplanationOfBenefit.payment.type,0,1,CodeableConcept
ExplanationOfBenefit.payment.adjustment,0,1,Money
ExplanationOfBenefit.payment.adjustmentReason,0,1,CodeableConcept
ExplanationOfBenefit.payment.date,0,1,date
ExplanationOfBenefit.payment.amount,0,1,Money
ExplanationOfBenefit.payment.identifier,0,1,Identifier
ExplanationOfBenefit.formCode,0,1,CodeableConcept
ExplanationOfBenefit.form,0,1,Attachment
ExplanationOfBenefit.processNote,0,*,BackboneElement
ExplanationOfBenefit.processNote.id,0,1,http://hl7.org/fhirpath/System.String
ExplanationOfBenefit.processNote.extension,0,*,Extension
ExplanationOfBenefit.processNote.modifierExtension,0,*,Extension
ExplanationOfBenefit.processNote.number,0,1,positiveInt
ExplanationOfBenefit.processNote.type,0,1,code
ExplanationOfBenefit.processNote.text,0,1,string
ExplanationOfBenefit.processNote.language,0,1,CodeableConcept
ExplanationOfBenefit.benefitPeriod,0,1,Period
ExplanationOfBenefit.benefitBalance,0,*,BackboneElement
ExplanationOfBenefit.benefitBalance.id,0,1,http://hl7.org/fhirpath/System.String
ExplanationOfBenefit.benefitBalance.extension,0,*,Extension
ExplanationOfBenefit.benefitBalance.modifierExtension,0,*,Extension
ExplanationOfBenefit.benefitBalance.category,1,1,CodeableConcept
ExplanationOfBenefit.benefitBalance.excluded,0,1,boolean
ExplanationOfBenefit.benefitBalance.name,0,1,string
ExplanationOfBenefit.benefitBalance.description,0,1,string
ExplanationOfBenefit.benefitBalance.network,0,1,CodeableConcept
ExplanationOfBenefit.benefitBalance.unit,0,1,CodeableConcept
ExplanationOfBenefit.benefitBalance.term,0,1,CodeableConcept
ExplanationOfBenefit.benefitBalance.financial,0,*,BackboneElement
ExplanationOfBenefit.benefitBalance.financial.id,0,1,http://hl7.org/fhirpath/System.String
ExplanationOfBenefit.benefitBalance.financial.extension,0,*,Extension
ExplanationOfBenefit.benefitBalance.financial.modifierExtension,0,*,Extension
ExplanationOfBenefit.benefitBalance.financial.type,1,1,CodeableConcept
ExplanationOfBenefit.benefitBalance.financial.allowed[x],0,1,unsignedInt;string;Money
ExplanationOfBenefit.benefitBalance.financial.used[x],0,1,unsignedInt;Money
