path,min,max,type
MedicationKnowledge.monitoringProgram.type,0,1,CodeableConcept
MedicationKnowledge.monitoringProgram.name,0,1,string
MedicationKnowledge.indicationGuideline,0,*,BackboneElement
MedicationKnowledge.indicationGuideline.id,0,1,http://hl7.org/fhirpath/System.String
MedicationKnowledge.indicationGuideline.extension,0,*,Extension
MedicationKnowledge.indicationGuideline.modifierExtension,0,*,Extension
MedicationKnowledge.indicationGuideline.indication,0,*,CodeableReference
MedicationKnowledge.indicationGuideline.dosingGuideline,0,*,BackboneElement
MedicationKnowledge.indicationGuideline.dosingGuideline.id,0,1,http://hl7.org/fhirpath/System.String
MedicationKnowledge.indicationGuideline.dosingGuideline.extension,0,*,Extension
MedicationKnowledge.indicationGuideline.dosingGuideline.modifierExtension,0,*,Extension
MedicationKnowledge.indicationGuideline.dosingGuideline.treatmentIntent,0,1,CodeableConcept
MedicationKnowledge.indicationGuideline.dosingGuideline.dosage,0,*,BackboneElement
MedicationKnowledge.indicationGuideline.dosingGuideline.dosage.id,0,1,http://hl7.org/fhirpath/System.String
MedicationKnowledge.indicationGuideline.dosingGuideline.dosage.extension,0,*,Extension
MedicationKnowledge.indicationGuideline.dosingGuideline.dosage.modifierExtension,0,*,Extension
MedicationKnowledge.indicationGuideline.dosingGuideline.dosage.type,1,1,CodeableConcept
MedicationKnowledge.indicationGuideline.dosingGuideline.dosage.dosage,1,*,Dosage
MedicationKnowledge.indicationGuideline.dosingGuideline.administrationTreatment,0,1,CodeableConcept
MedicationKnowledge.indicationGuideline.dosingGuideline.patientCharacteristic,0,*,BackboneElement
MedicationKnowledge.indicationGuideline.dosingGuideline.patientCharacteristic.id,0,1,http://hl7.org/fhirpath/System.String
MedicationKnowledge.indicationGuideline.dosingGuideline.patientCharacteristic.extension,0,*,Extension
MedicationKnowledge.indicationGuideline.dosingGuideline.patientCharacteristic.modifierExtension,0,*,Extension
MedicationKnowledge.indicationGuideline.dosingGuideline.patientCharacteristic.type,1,1,CodeableConcept
MedicationKnowledge.indicationGuideline.dosingGuideline.patientCharacteristic.value[x],0,1,CodeableConcept;Quantity;Range
MedicationKnowledge.medicineClassification,0,*,BackboneElement
MedicationKnowledge.medicineClassification.id,0,1,http://hl7.org/fhirpath/System.String
MedicationKnowledge.medicineClassification.extension,0,*,Extension
MedicationKnowledge.medicineClassification.modifierExtension,0,*,Extension
MedicationKnowledge.medicineClassification.type,1,1,CodeableConcept
MedicationKnowledge.medicineClassification.source[x],0,1,string;uri
MedicationKnowledge.medicineClassification.classification,0,*,CodeableConcept
MedicationKnowledge.packaging,0,*,BackboneElement
MedicationKnowledge.packaging.id,0,1,http://hl7.org/fhirpath/System.String
MedicationKnowledge.packaging.extension,0,*,Extension
MedicationKnowledge.packaging.modifierExtension,0,*,Extension
MedicationKnowledge.packaging.packagedProduct,0,1,Reference
MedicationKnowledge.clinicalUseIssue,0,*,Reference
MedicationKnowledge.storageGuideline,0,*,BackboneElement
MedicationKnowledge.storageGuideline.id,0,1,http://hl7.org/fhirpath/System.String
MedicationKnowledge.storageGuideline.extension,0,*,Extension
MedicationKnowledge.storageGuideline.modifierExtension,0,*,Extension
MedicationKnowledge.storageGuideline.reference,0,1,uri
MedicationKnowledge.storageGuideline.note,0,*,Annotation
MedicationKnowledge.storageGuideline.stabilityDuration,0,1,Duration
MedicationKnowledge.storageGuideline.environmentalSetting,0,*,BackboneElement
MedicationKnowledge.storageGuideline.environmentalSetting.id,0,1,http://hl7.org/fhirpath/System.String
MedicationKnowledge.storageGuideline.environmentalSetting.extension,0,*,Extension
MedicationKnowledge.storageGuideline.environmentalSetting.modifierExtension,0,*,Extension
MedicationKnowledge.storageGuideline.environmentalSetting.type,1,1,CodeableConcept
MedicationKnowledge.storageGuideline.environmentalSetting.value[x],1,1,Quantity;Range;CodeableConcept
MedicationKnowledge.regulatory,0,*,BackboneElement
MedicationKnowledge.regulatory.id,0,1,http://hl7.org/fhirpath/System.String
MedicationKnowledge.regulatory.extension,0,*,Extension
MedicationKnowledge.regulatory.modifierExtension,0,*,Extension
MedicationKnowledge.regulatory.regulatoryAuthority,1,1,Reference
MedicationKnowledge.regulatory.substitution,0,*,BackboneElement
MedicationKnowledge.regulatory.substitution.id,0,1,http://hl7.org/fhirpath/System.String
MedicationKnowledge.regulatory.substitution.extension,0,*,Extension
MedicationKnowledge.regulatory.substitution.modifierExtension,0,*,Extension
MedicationKnowledge.regulatory.substitution.type,1,1,CodeableConcept
MedicationKnowledge.regulatory.substitution.allowed,1,1,boolean
MedicationKnowledge.regulatory.schedule,0,*,CodeableConcept
MedicationKnowledge.regulatory.maxDispense,0,1,BackboneElement
MedicationKnowledge.regulatory.maxDispense.id,0,1,http://hl7.org/fhirpath/System.String
MedicationKnowledge.regulatory.maxDispense.extension,0,*,Extension
MedicationKnowledge.regulatory.maxDispense.modifierExtension,0,*,Extension
MedicationKnowledge.regulatory.maxDispense.quantity,1,1,Quantity
MedicationKnowledge.regulatory.maxDispense.period,0,1,Duration
MedicationKnowledge.definitional,0,1,BackboneElement
MedicationKnowledge.definitional.id,0,1,http://hl7.org/fhirpath/System.String
MedicationKnowledge.definitional.extension,0,*,Extension
MedicationKnowledge.definitional.modifierExtension,0,*,Extension
MedicationKnowledge.definitional.definition,0,*,Reference
MedicationKnowledge.definitional.doseForm,0,1,CodeableConcept
MedicationKnowledge.definitional.intendedRoute,0,*,CodeableConcept
MedicationKnowledge.definitional.ingredient,0,*,BackboneElement
MedicationKnowledge.definitional.ingredient.id,0,1,http://hl7.org/fhirpath/System.String
MedicationKnowledge.definitional.ingredient.extension,0,*,Extension
MedicationKnowledge.definitional.ingredient.modifierExtension,0,*,Extension
MedicationKnowledge.definitional.ingredient.item,1,1,CodeableReference
MedicationKnowledge.definitional.ingredient.type,0,1,CodeableConcept
MedicationKnowledge.definitional.ingredient.strength[x],0,1,Ratio;CodeableConcept;Quantity
MedicationKnowledge.definitional.drugCharacteristic,0,*,BackboneElement
MedicationKnowledge.definitional.drugCharacteristic.id,0,1,http://hl7.org/fhirpath/System.String
MedicationKnowledge.definitional.drugCharacteristic.extension,0,*,Extension
MedicationKnowledge.definitional.drugCharacteristic.modifierExtension,0,*,Extension
MedicationKnowledge.definitional.drugCharacteristic.type,0,1,CodeableConcept
MedicationKnowledge.definitional.drugCharacteristic.value[x],0,1,CodeableConcept;string;Quantity;base64Binary;Attachment
