path,min,max,type
Citation.citedArtifact.relatesTo.classifier,0,*,CodeableConcept
Citation.citedArtifact.relatesTo.label,0,1,string
Citation.citedArtifact.relatesTo.display,0,1,string
Citation.citedArtifact.relatesTo.citation,0,1,markdown
Citation.citedArtifact.relatesTo.document,0,1,Attachment
Citation.citedArtifact.relatesTo.resource,0,1,canonical
Citation.citedArtifact.relatesTo.resourceReference,0,1,Reference
Citation.citedArtifact.publicationForm,0,*,BackboneElement
Citation.citedArtifact.publicationForm.id,0,1,http://hl7.org/fhirpath/System.String
Citation.citedArtifact.publicationForm.extension,0,*,Extension
Citation.citedArtifact.publicationForm.modifierExtension,0,*,Extension
Citation.citedArtifact.publicationForm.publishedIn,0,1,BackboneElement
Citation.citedArtifact.publicationForm.publishedIn.id,0,1,http://hl7.org/fhirpath/System.String
Citation.citedArtifact.publicationForm.publishedIn.extension,0,*,Extension
Citation.citedArtifact.publicationForm.publishedIn.modifierExtension,0,*,Extension
Citation.citedArtifact.publicationForm.publishedIn.type,0,1,CodeableConcept
Citation.citedArtifact.publicationForm.publishedIn.identifier,0,*,Identifier
Citation.citedArtifact.publicationForm.publishedIn.title,0,1,string
Citation.citedArtifact.publicationForm.publishedIn.publisher,0,1,Reference
Citation.citedArtifact.publicationForm.publishedIn.publisherLocation,0,1,string
Citation.citedArtifact.publicationForm.citedMedium,0,1,CodeableConcept
Citation.citedArtifact.publicationForm.volume,0,1,string
Citation.citedArtifact.publicationForm.issue,0,1,string
Citation.citedArtifact.publicationForm.articleDate,0,1,dateTime
Citation.citedArtifact.publicationForm.publicationDateText,0,1,string
Citation.citedArtifact.publicationForm.publicationDateSeason,0,1,string
Citation.citedArtifact.publicationForm.lastRevisionDate,0,1,dateTime
Citation.citedArtifact.publicationForm.language,0,*,CodeableConcept
Citation.citedArtifact.publicationForm.accessionNumber,0,1,string
Citation.citedArtifact.publicationForm.pageString,0,1,string
Citation.citedArtifact.publicationForm.firstPage,0,1,string
Citation.citedArtifact.publicationForm.lastPage,0,1,string
Citation.citedArtifact.publicationForm.pageCount,0,1,string
Citation.citedArtifact.publicationForm.copyright,0,1,markdown
Citation.citedArtifact.webLocation,0,*,BackboneElement
Citation.citedArtifact.webLocation.id,0,1,http://hl7.org/fhirpath/System.String
Citation.citedArtifact.webLocation.extension,0,*,Extension
Citation.citedArtifact.webLocation.modifierExtension,0,*,Extension
Citation.citedArtifact.webLocation.classifier,0,*,CodeableConcept
Citation.citedArtifact.webLocation.url,0,1,uri
Citation.citedArtifact.classification,0,*,BackboneElement
Citation.citedArtifact.classification.id,0,1,http://hl7.org/fhirpath/System.String
Citation.citedArtifact.classification.extension,0,*,Extension
Citation.citedArtifact.classification.modifierExtension,0,*,Extension
Citation.citedArtifact.classification.type,0,1,CodeableConcept
Citation.citedArtifact.classification.classifier,0,*,CodeableConcept
Citation.citedArtifact.classification.artifactAssessment,0,*,Reference
Citation.citedArtifact.contributorship,0,1,BackboneElement
Citation.citedArtifact.contributorship.id,0,1,http://hl7.org/fhirpath/System.String
Citation.citedArtifact.contributorship.extension,0,*,Extension
Citation.citedArtifact.contributorship.modifierExtension,0,*,Extension
Citation.citedArtifact.contributorship.complete,0,1,boolean
Citation.citedArtifact.contributorship.entry,0,*,BackboneElement
Citation.citedArtifact.contributorship.entry.id,0,1,http://hl7.org/fhirpath/System.String
Citation.citedArtifact.contributorship.entry.extension,0,*,Extension
Citation.citedArtifact.contributorship.entry.modifierExtension,0,*,Extension
Citation.citedArtifact.contributorship.entry.contributor,1,1,Reference
Citation.citedArtifact.contributorship.entry.forenameInitials,0,1,string
Citation.citedArtifact.contributorship.entry.affiliation,0,*,Reference
Citation.citedArtifact.contributorship.entry.contributionType,0,*,CodeableConcept
Citation.citedArtifact.contributorship.entry.role,0,1,CodeableConcept
Citation.citedArtifact.contributorship.entry.contributionInstance,0,*,BackboneElement
Citation.citedArtifact.contributorship.entry.contributionInstance.id,0,1,http://hl7.org/fhirpath/System.String
Citation.citedArtifact.contributorship.entry.contributionInstance.extension,0,*,Extension
Citation.citedArtifact.contributorship.entry.contributionInstance.modifierExtension,0,*,Extension
Citation.citedArtifact.contributorship.entry.contributionInstance.type,1,1,CodeableConcept
Citation.citedArtifact.contributorship.entry.contributionInstance.time,0,1,dateTime
Citation.citedArtifact.contributorship.entry.correspondingContact,0,1,boolean
Citation.citedArtifact.contributorship.entry.rankingOrder,0,1,positiveInt
Citation.citedArtifact.contributorship.summary,0,*,BackboneElement
Citation.citedArtifact.contributorship.summary.id,0,1,http://hl7.org/fhirpath/System.String
Citation.citedArtifact.contributorship.summary.extension,0,*,Extension
Citation.citedArtifact.contributorship.summary.modifierExtension,0,*,Extension
Citation.citedArtifact.contributorship.summary.type,0,1,CodeableConcept
Citation.citedArtifact.contributorship.summary.style,0,1,CodeableConcept
Citation.citedArtifact.contributorship.summary.source,0,1,CodeableConcept
Citation.citedArtifact.contributorship.summary.value,1,1,markdown
Citation.citedArtifact.note,0,*,Annotation
